K02	 78745.842062	  4.0
K02	 78745.842357	  6.6
K02	 78745.842739	  5.5
K02	 78745.843026	  3.4
K02	 78745.843128	  3.9
K02	 78745.843306	 23.1
K02	 78745.844465	 14.0
K02	 78745.844551	  9.4
K02	 78745.842101	  4.0
K02	 78745.842319	  2.4
K02	 78745.842513	  1.0
K02	 78745.842637	  1.0
